# Generated by scripts/build_dic_sidecars.py
# Source: /tmp/dectalk-oracle-src/src/dapi/src/dic/Dic_us.txt
# Built form-class mask per dictionary entry: the 29-bit
# Dic_*.txt column plus the homograph-field flags added by
# ``src/dapi/src/dic/dic_comm.c`` (P rows gain
# FC_CHARACTER|FC_HOMOGRAPH, S rows gain FC_HOMOGRAPH),
# matching the masks embedded in the runtime dtalk dictionary.
# Loaded by :func:`dectalk.dic.markers.load_formclass_lexicon`.

'EM 0x00802000
DISPOSSESS 0x00020000
DISPROVE 0x00020000
DISQUALIFY 0x00020000
DISREGARD 0x00020400
DISREPUTABLE 0x00000001
DISROBE 0x00020000
DISRUPT 0x00020000
DISSATISFY 0x00020000
DISSERVICE 0x00000400
DISSIPATE 0x00020000
DISSOCIATE 0x00020000
DISSOLUTE 0x00000001
DISSOLVE 0x00020000
DISSONANCE 0x00000400
DISSUADE 0x00020000
DIST. 0x00000400
DISTANCE 0x00020400
DISTANT 0x00000001
DISTRIBUTE 0x00020000
DISTRICT 0x00000400
DISUNITE 0x00020000
DISUNITY 0x00000400
DITA 0x00000400
DITHER 0x00000400
DIURETIC 0x00000401
DIURNAL 0x00000401
DIVA 0x00000400
DIVAN 0x00000400
DIVE 0x00020400
DIVERT 0x00020000
DIVEST 0x00020000
DIVIDE 0x00020000
DIVIDEND 0x00000400
DIVISIBLE 0x00000001
DIVISIVE 0x00000001
DIVISOR 0x00000400
DIVORCEE 0x00000400
DIVULGE 0x00020000
DIXON 0x00000400
DJAKARTA 0x00000400
DJIBOUTI 0x00000400
DMITRIJUS 0x00000400
DO 0x00820008
DO-IT-YOURSELF 0x00000001
DOBBINS 0x00000400
DOBBS 0x00000400
DOBSON 0x00000400
DOCTOR 0x00020400
DOCTRINE 0x00000400
DOCUMENT 0x00020400
DOCUMENTARY 0x00000400
DOCUMENTATION 0x00000400
DODD 0x00000400
DODSON 0x00000400
DOES 0x00820008
DOESN'T 0x008A0008
DOG 0x00000400
DOGGEDLY 0x00000002
DOGGONE 0x00100001
DOGMA 0x00000400
DOHERTY 0x00000400
DOING 0x00800008
DOLAN 0x00000400
DOLLAR 0x00000400
DOLLY 0x00000400
DOLORES 0x00000400
DOLPHIN 0x00000400
DOMAIN 0x00000400
DOMENICA 0x00000400
DOMENICO 0x00000400
DOMESTICITY 0x00000400
DOMICILE 0x00020400
DOMINATE 0x00020000
DOMINGO 0x00000400
DOMINGUEZ 0x00000400
DOMINIC 0x00000400
DOMINICA 0x00000400
DOMINICAN 0x00000001
DOMINION 0x00000400
DOMINIQUE 0x00000400
DOMINO 0x00000400
DON'T 0x008A0008
DONAHUE 0x00000400
DONALD 0x00000400
DONATE 0x00020000
DONATELLA 0x00000400
DONATION 0x00000400
DONATO 0x00000400
DONE 0x00000080
DONKEY 0x00000400
DONNA 0x00000400
DONNELL 0x00000400
DONOHUE 0x00000400
DONOR 0x00000400
DONOVAN 0x00000400
DOOLEY 0x00000400
DOOR 0x00000400
DOORFRAME 0x00000400
DOORKNOB 0x00000400
DOORLATCH 0x00000400
DORA 0x00000400
DORAN 0x00000400
DOREEN 0x00000400
DORELLA 0x00000400
DORIS 0x00000400
DOROTHEA 0x00000400
DOROTHY 0x00000400
DORSEY 0x00000400
DOS 0x00000400
DOSAGE 0x00000400
DOSECHO 0x00000400
DOSEDIT 0x00000400
DOSKEY 0x00000400
DOSS 0x00000400
DOSSHELL 0x00000400
DOSSIER 0x00000400
DOTAGE 0x00000400
DOTE 0x00020000
DOTSON 0x00000400
DOTTIE 0x00000400
DOTY 0x00000400
DOUBLE 0x00000401
DOUBLEHEADER 0x00000400
DOUBLY 0x00000002
DOUBT 0x00020400
DOUCHE 0x00020000
DOUG 0x00000400
DOUGHNUT 0x00000400
DOUGLAS 0x00000400
DOVER 0x00000400
DOVETAIL 0x00020400
DOVE|P 0x82000080
DOVE|S 0x80000400
DOW 0x00000400
DOWAGER 0x00000400
DOWEL 0x00000400
DOWLING 0x00000400
DOWN 0x00801000
DOWNBEAT 0x00000401
DOWNEY 0x00000400
DOWNFALL 0x00000400
DOWNGRADE 0x00020000
DOWNHEARTED 0x00000001
DOWNING 0x00000400
DOWNPOUR 0x00000400
DOWNS 0x00000400
DOWNSIZE 0x00020000
DOWNSTAIRS 0x00000002
DOWNSTREAM 0x00000002
DOWNTOWN 0x00000002
DOWNTRODDEN 0x00000001
DOWNWIND 0x00000002
DOWSE 0x00020000
DOYLE 0x00000400
DOZ. 0x00000400
DOZEN 0x00000401
DRACHMA 0x00000400
DRACULA 0x00000400
DRAFTEE 0x00000400
DRAGAN 0x00000400
DRAGONDICTATE 0x00000400
DRAGONFLY 0x00000400
DRAKE 0x00000400
DRAMATIZATION 0x00000400
DRANK 0x00000080
DRAPER 0x00000400
DRAUGHT 0x00020001
DRAW 0x00020000
DRAWER 0x00000400
DRAWN 0x00000080
DREADNOUGHT 0x00000400
DREAM 0x00020400
DREAMT 0x00000080
DREIEICH 0x00000400
DRESDEN 0x00000400
DRESS 0x00020400
DREW 0x00000080
DRIED 0x00020001
DRILY 0x00000002
DRINK 0x00020400
DRISCOLL 0x00000400
DRIVE 0x00020400
DRIVEN 0x00000080
DRIVER 0x00000400
DROP 0x00020400
DROUGHT 0x00000400
DROVE 0x00000080
DROWN 0x00020000
DROWSILY 0x00000002
DROWSY 0x00000001
DRUGSTORE 0x00000400
DRUMBEAT 0x00000400
DRUMMOND 0x00000400
DRUNK 0x00000080
DRURY 0x00000400
DRY 0x00020001
DU 0x00400000
DUAL 0x00000401
DUANE 0x00000400
DUARTE 0x00000400
DUBE 0x00000400
DUBLIN 0x00000400
DUBOIS 0x00000400
DUBOSE 0x00000400
DUDENHOFFER 0x00000400
DUDLEY 0x00000400
DUE 0x00020400
DUEL 0x00020400
DUET 0x00000400
DUFF 0x00000400
DUFFY 0x00000400
DUG 0x00000080
DUGAN 0x00000400
DUKAKIS 0x00000400
DUKE 0x00000400
DULLY 0x00000001
DUMAS 0x00000400
DUMB 0x00000001
DUMONT 0x00000400
DUNBAR 0x00000400
DUNCAN 0x00000400
DUNDEE 0x00000400
DUNEDIN 0x00000400
DUNHAM 0x00000400
DUNLAP 0x00000400
DUNN 0x00000400
DUNSTAN 0x00000400
DUODENUM 0x00000400
DUPLICATE|P 0x82020000
DUPLICATE|S 0x80000400
DUPLICATION 0x00000400
DUPLICATOR 0x00000400
DUPLICITY 0x00000400
DUPONT 0x00000400
DUPRE 0x00000400
DUPUIS 0x00000400
DURAN 0x00000400
DURAND 0x00000400
DURANT 0x00000400
DURESS 0x00000400
DURHAM 0x00000400
DURING 0x00801000
DURYEA 0x00000400
DUSSELDORF 0x00000400
DUSTPAN 0x00000400
DUTTON 0x00000400
DUTY 0x00000400
DUVAL 0x00000400
DUVALL 0x00000400
DVORAK 0x00000400
DWAIN 0x00000400
DWIGHT 0x00000400
DWYER 0x00000400
DYCK 0x00000400
DYE 0x00000400
DYER 0x00000400
DYKSTRA 0x00000400
DYSART 0x00000400
DYSENTERY 0x00000400
DYSON 0x00000400
DYSPEPSIA 0x00000400
DYSTROPHY 0x00000400
E.G. 0x00000001
EACH 0x00802001
EAGER 0x00000001
EAGLE 0x00000400
EAR 0x00000400
EARL 0x00000400
EARLE 0x00000400
EARLIEST 0x00000001
EARLOBE 0x00000400
EARLY 0x00000003
EARRING 0x00000400
EARSHOT 0x00000400
EARTH 0x00000400
EARTHA 0x00000400
EARTHQUAKE 0x00000400
EASON 0x00000400
EAST 0x00000003
EASTER 0x00000400
EASTERN 0x00000001
EASTMAN 0x00000400
EASTON 0x00000400
EASTWARD 0x00000002
EASY 0x00000001
EASYNET 0x00000400
EAT 0x00020000
EATEN 0x00000080
EATON 0x00000400
EAU 0x00000400
EAVESDROP 0x00020400
EBAY 0x00000400
EBB 0x00020400
EBEN 0x00000400
EBENEZER 0x00000400
EBERHARD 0x00000400
ECCENTRIC 0x00000401
ECCLESIASTIC 0x00000401
ECCLESIASTICAL 0x00000001
ECHELON 0x00000400
ECHO 0x00020400
ECHOES 0x00020400
ECKARD 0x00000400
ECKERT 0x00000400
ECONOMIC 0x00000001
ECONOMIST 0x00000400
ECONOMIZE 0x00020000
ECONOMY 0x00000400
ECOSYSTEM 0x00000400
ECSTASY 0x00000400
ECU 0x00000400
ECUADOR 0x00000400
ECZEMA 0x00000400
EDA 0x00000400
EDDA 0x00000400
EDDIE 0x00000400
EDDY 0x00000400
EDELTRAUD 0x00000400
EDELWEISS 0x00000400
EDEMA 0x00000400
EDEN 0x00000400
EDGAR 0x00000400
EDGARDO 0x00000400
EDGE 0x00000400
EDICT 0x00000400
EDINA 0x00000400
EDINBURGH 0x00000400
EDIT 0x00020000
EDITH 0x00000400
EDMOND 0x00000400
EDMONTON 0x00000400
EDMUND 0x00000400
EDMUNDO 0x00000400
EDNA 0x00000400
EDOARDO 0x00000400
EDT 0x00000400
EDUARD 0x00000400
EDUARDA 0x00000400
EDUARDO 0x00000400
EDUCABLE 0x00000001
EDUINO 0x00000400
EDWARD 0x00000400
EDWIN 0x00000400
EDWINA 0x00000400
EEC 0x00000401
EFFEMINATE 0x00000001
EFFIGY 0x00000400
EFFORT 0x00000400
EFFORTLESS 0x00000001
EFRAIN 0x00000400
EGAN 0x00000400
EGBERT 0x00000400
EGG 0x00000400
EGGLESTON 0x00000400
EGGNOG 0x00000401
EGGPLANT 0x00000400
EGIDIO 0x00000400
EGOCENTRIC 0x00000401
EGOTISM 0x00000400
EGOTIST 0x00000400
EGOTISTIC 0x00000001
EGRESS 0x00000400
EGYPT 0x00000400
EGYPTIAN 0x00000001
EIGHT 0x00000001
EIGHTEEN 0x00000001
EIGHTEENTH 0x00000401
EIICHI 0x00000400
EIJIRO 0x00000400
EILEEN 0x00000400
EINSTEIN 0x00000400
EIRE 0x00000400
EISA 0x00000401
EISA/ISA 0x00000401
EISENHOWER 0x00000400
EITHER 0x00822001
EITHER/OR 0x00800040
EJACULATE 0x00020000
EKE 0x00020000
EKKHARD 0x00000400
EKLUND 0x00000400
EL 0x00000400
ELABORATELY 0x00000002
ELABORATE|P 0x82000001
ELABORATE|S 0x80020000
ELADIA 0x00000400
ELADIO 0x00000400
ELAINE 0x00000400
ELAN 0x00000400
ELAPSE 0x00020000
ELATE 0x00020000
ELBA 0x00000400
ELBOW 0x00020400
ELDA 0x00000400
ELDER 0x00000401
ELDORA 0x00000400
ELDRIDGE 0x00000400
ELE 0x00000400
ELEANOR 0x00000400
ELECT 0x00020000
ELECTRA 0x00000400
ELECTRIC 0x00000401
ELECTRICAL 0x00000001
ELECTRIFY 0x00020000
ELECTRODE 0x00000400
ELECTROLARYNX 0x00000400
ELECTROLYTE 0x00000400
ELECTROMAGNETIC 0x00000001
ELECTROMECHANICAL 0x00000001
ELECTRON 0x00000400
ELECTRONIC 0x00000001
ELEMENT 0x00000400
ELEMENTARY 0x00000001
ELENA 0x00000400
ELEONORA 0x00000400
ELEVATE 0x00020000
ELEVATOR 0x00000400
ELEVEN 0x00000401
ELEVENTH 0x00000401
ELFRIEDE 0x00000400
ELI 0x00000400
ELIA 0x00000400
ELIANA 0x00000400
ELIAS 0x00000400
ELICIT 0x00020000
ELIGIBILITY 0x00000400
ELIJAH 0x00000400
ELIO 0x00000400
ELIOT 0x00000400
ELISA 0x00000400
ELISABETH 0x00000400
ELISE 0x00000400
ELITE 0x00000401
ELIZA 0x00000400
ELIZABETH 0x00000400
ELK 0x00000400
ELKE 0x00000400
ELKINS 0x00000400
ELLA 0x00000400
ELLEN 0x00000400
ELLI 0x00000400
ELLIOT 0x00000400
ELLIOTT 0x00000400
ELLIS 0x00000400
ELLISON 0x00000400
ELLSWORTH 0x00000400
ELLYN 0x00000400
ELMA 0x00000400
ELMAR 0x00000400
ELMER 0x00000400
ELMORE 0x00000400
ELNORA 0x00000400
ELONGATE 0x00020000
ELOPE 0x00020000
ELPIDIO 0x00000400
ELROD 0x00000400
ELSA 0x00000400
ELSE 0x00804000
ELSEWHERE 0x00000002
ELSIE 0x00000400
ELUCIDATE 0x00020000
ELUDE 0x00020000
ELVA 0x00000400
ELVIA 0x00000400
ELVIN 0x00000400
ELVIRA 0x00000400
ELWELL 0x00000400
ELWOOD 0x00000400
ELY 0x00000400
ELZBIETA 0x00000400
EMACIATE 0x00020000
EMACS 0x00000400
EMAIL 0x00000400
EMANATE 0x00020000
EMANUEL 0x00000400
EMANUELA 0x00000400
EMANUELE 0x00000400
EMASCULATE 0x00020000
EMBASSY 0x00000400
EMBED 0x00020000
EMBLAZON 0x00020000
EMBLEM 0x00000400
EMBODY 0x00020000
EMBOLISM 0x00000400
EMBOSS 0x00020000
EMBRYO 0x00000400
EMERALD 0x00000400
EMERGENCY 0x00000400
EMERSON 0x00000400
EMERY 0x00000400
EMIGDIO 0x00000400
EMIGRANT 0x00000400
EMIGRATE 0x00020000
EMIGRE 0x00000400
EMILE 0x00000400
EMILIA 0x00000400
EMILIAN 0x00000400
EMILIO 0x00000400
EMILY 0x00000400
EMINENCE 0x00000400
EMINENT 0x00000001
EMIRATES 0x00000400
EMISSARY 0x00000400
EMMA 0x00000400
EMMELINE 0x00000400
EMPATHIZE 0x00020000
EMPATHY 0x00000400
EMPEROR 0x00000400
EMPHASIS 0x00000400
EMPHASIZE 0x00020000
EMPHYSEMA 0x00000400
EMPIRE 0x00000400
EMPIRICAL 0x00000001
EMPLACEMENT 0x00000400
EMPLOYEE 0x00000400
EMPOWER 0x00020000
EMPTY 0x00020001
EMULATE 0x00020000
ENA 0x00000400
ENABLE 0x00020000
ENCHANT 0x00020000
ENCIPHER 0x00020000
ENCLAVE 0x00000400
ENCLOSE 0x00020000
ENCLOSURE 0x00000400
ENCODE 0x00020000
ENCOMPASS 0x00020000
ENCORE 0x00000400
ENCOURAGE 0x00020000
ENCROACH 0x00020000
ENCYCLOPEDIA 0x00000400
END 0x00020400
ENDANGER 0x00020000
ENDEAVOR 0x00020400
ENDEAVOUR 0x00020400
ENDMOST 0x00000001
ENDOCRINE 0x00000401
ENDOW 0x00020000
ENDOWMENT 0x00000400
ENDURE 0x00020000
ENEMA 0x00000400
ENEMY 0x00000400
ENERGIZE 0x00020000
ENERGIZER 0x00000400
ENERGY 0x00000400
ENERVATE 0x00020000
ENFIELD 0x00000401
ENGAGE 0x00020000
ENGAGEMENT 0x00000400
ENGEL 0x00000400
ENGENDER 0x00020000
ENGER 0x00000400
ENGINE 0x00000400
ENGINEER 0x00020400
ENGLAND 0x00000400
ENGLE 0x00000400
ENGLER 0x00000400
ENGLISH 0x00000401
ENGRAVE 0x00020000
ENGROSS 0x00020000
ENGULF 0x00020000
ENHANCE 0x00020000
ENHANCEMENT 0x00000400
ENID 0x00000400
ENILDA 0x00000400
ENJOY 0x00020000
ENLIGHTEN 0x00020000
ENLIST 0x00020000
ENLIVEN 0x00020000
ENNIO 0x00000400
ENNIS 0x00000400
ENOUGH 0x00802001
ENRAGE 0x00020000
ENRICO 0x00000400
ENRIGHT 0x00000400
ENRIQUE 0x00000400
ENRIQUEZ 0x00000400
ENROLMENT 0x00000400
ENROUTE 0x00000002
ENSEMBLE 0x00000400
ENSHRINE 0x00020000
ENSIGN 0x00000400
ENSURE 0x00020000
ENTER 0x00020000
ENTERPRISE 0x00000400
ENTERTAIN 0x00020000
ENTHRAL 0x00020000
ENTHRALL 0x00020000
ENTHUSE 0x00020000
ENTHUSIASM 0x00000400
ENTHUSIAST 0x00000400
ENTHUSIASTIC 0x00000001
ENTHUSIASTICALLY 0x00000002
ENTICE 0x00020000
ENTICINGLY 0x00000002
ENTIRETY 0x00000400
ENTITLE 0x00020000
ENTITY 0x00000400
ENTOMB 0x00020000
ENTOMOLOGICAL 0x00000001
ENTOMOLOGY 0x00000400
ENTOURAGE 0x00000400
ENTRANCE 0x00000400
ENTRANT 0x00000400
ENTREE 0x00000400
ENTREPRENEUR 0x00000400
ENTRIES 0x00000400
ENTROPY 0x00000400
ENTRY 0x00000400
ENUMERATE 0x00020000
ENUNCIATE 0x00020000
ENVELOP 0x00020000
ENVELOPE 0x00000400
ENVIOUS 0x00000001
ENVIRON 0x00000400
ENVIRONMENT 0x00000400
ENVIRONMENTAL 0x00000001
ENVISAGE 0x00020000
ENVOY 0x00000400
ENZO 0x00000400
ENZYME 0x00000400
EOCENE 0x00000001
EPERMINIO 0x00000400
EPHEMERAL 0x00000401
EPHRAIM 0x00000400
EPILEPSY 0x00000400
EPISCOPAL 0x00000001
EPISODIC 0x00000001
EPISTLE 0x00000400
EPITOME 0x00000400
EPITOMIZE 0x00020000
EPPS 0x00000400
EPSILON 0x02000000
EPSOM 0x00000400
EPSON 0x00000400
EPSTEIN 0x00000400
EQUADOR 0x00000400
EQUAL 0x00020001
EQUALITY 0x00000400
EQUALIZATION 0x00000400
EQUALIZE 0x00020000
EQUALLY 0x00000002
EQUATE 0x00020000
EQUESTRIAN 0x00000400
EQUIDISTANT 0x00000001
EQUINE 0x00000001
EQUINOX 0x00000400
EQUIP 0x00020000
EQUIP. 0x00000400
EQUITABLE 0x00000001
EQUITABLY 0x00000002
EQUITY 0x00000400
ERALDO 0x00000400
ERASE 0x00020000
ERASURE 0x00000400
ERIC 0x00000400
ERICA 0x00000400
ERICH 0x00000400
ERICK 0x00000400
ERICKSON 0x00000400
ERICSSON 0x00000400
ERIE 0x00000400
ERIK 0x00000400
ERIKA 0x00000400
ERIKSSON 0x00000400
ERIN 0x00000400
ERMA 0x00000400
ERMANNA 0x00000400
ERMANNO 0x00000400
ERMIN 0x00000400
ERNA 0x00000400
ERNEST 0x00000400
ERNESTINE 0x00000400
ERNESTO 0x00000400
ERNIE 0x00000400
ERNST 0x00000400
ERODE 0x00020000
EROSION 0x00000400
ERR 0x00020000
ERRAND 0x00000400
ERRANT 0x00000001
ERRATUM 0x00000400
ERROL 0x00000400
ERUDITE 0x00000001
ERUPT 0x00020000
ERVIN 0x00000400
ERWIN 0x00000400
ESC 0x00000400
ESC- 0x00000401
ESCAPE 0x00020400
ESCAPISM 0x00000400
ESCARGOT 0x00000400
ESCORT 0x00020400
ESCUDO 0x00000400
ESMERALDA 0x00000400
ESMOND 0x00000400
ESOPHAGUS 0x00000400
ESOTERIC 0x00000001
ESP. 0x00000002
ESPECIALLY 0x00000002
ESPINOSA 0x00000400
ESPIONAGE 0x00000400
ESPLANADE 0x00000400
ESPOSITO 0x00000400
ESPRIT 0x00000400
ESQUIRE 0x00000400
ESSAY 0x00020400
ESSEN 0x00000400
ESSENCE 0x00000400
EST. 0x00000080
ESTEBAN 0x00000400
ESTELLE 0x00000400
ESTER 0x00000400
ESTES 0x00000400
ESTHER 0x00000400
ESTIMABLE 0x00000001
ESTIMATE|P 0x82020000
ESTIMATE|S 0x80000400
ESTONIA 0x00000400
ESTRADA 0x00000400
ESTROGEN 0x00000400
ET 0x00800040
ETA 0x00000400
ETC. 0x00000002
ETCETERA 0x00000002
ETERNAL 0x00000001
ETHEL 0x00000400
ETHELENE 0x00000400
ETHER 0x00000400
ETHERNET 0x00000401
ETHIOPIA 0x00000400
ETHRIDGE 0x00000400
ETIOLOGY 0x00000400
ETIQUETTE 0x00000400
ETTORE 0x00000400
EUBANKS 0x00000400
EUCALYPTUS 0x00000400
EUFEMIO 0x00000400
EUGENE 0x00000400
EUGENIC 0x00000001
EUGENIE 0x00000400
EUGENIO 0x00000400
EULA 0x00000400
EUNICE 0x00000400
EUPHRATES 0x00000400
EURASIAN 0x00000401
EURODOLLAR 0x00000400
EUROPE 0x00000400
EUROPEAN 0x00000401
EUSTACE 0x00000400
EVA 0x00000400
EVACUATE 0x00020000
EVACUATION 0x00000400
EVACUEE 0x00000400
EVADE 0x00020000
EVALUATE 0x00020000
EVALUATION 0x00000400
EVAMARIA 0x00000400
EVAN 0x00000400
EVANGELICAL 0x00000001
EVANGELINE 0x00000400
EVANGELISM 0x00000400
EVANGELIST 0x00000400
EVANGELISTIC 0x00000001
EVANGELIZE 0x00020000
EVAPORATE 0x00020000
EVASION 0x00000400
EVASIVE 0x00000001
EVE 0x00000400
EVEL 0x00000400
EVELIN 0x00000400
EVELINE 0x00000400
EVELYN 0x00000400
EVEN 0x00000003
EVENGELOS 0x00000400
EVENING 0x00000400
EVENT 0x00000400
EVENTUAL 0x00000001
EVENTUALLY 0x00000002
EVER 0x00000002
EVERETT 0x00000400
EVERGLADE 0x00000400
EVERLASTING 0x00000401
EVERY 0x00000001
EVERYONE 0x00802000
EVERYTHING 0x00802000
EVERYWHERE 0x00000401
EVICT 0x00020000
EVIDENCE 0x00020400
EVIL 0x00000401
EVINCE 0x00020000
EVISCERATE 0x00020000
EVOCATIVE 0x00000001
EVOKE 0x00020000
EVOLVE 0x00020000
EVRY 0x00000400
EWELL 0x00000400
EWING 0x00000400
EX-LAX 0x00000400
EXAMINE 0x00020000
EXASPERATE 0x00020000
EXCAVATE 0x00020000
EXCELLENCE 0x00000400
EXCELLENCY 0x00000400
EXCELLENT 0x00000001
EXCEPT 0x00801000
EXCERPT|P 0x82000400
EXCERPT|S 0x80020000
EXCESS 0x00000401
EXCHANGE 0x00020400
EXCHEQUER 0x00000400
EXCITE 0x00020000
EXCITEDLY 0x00000002
EXCLUSIVITY 0x00000400
EXCOMMUNICATE 0x00020001
EXCRETORY 0x00000001
EXCRUCIATING 0x00000001
EXCUSE|P 0x82020000
EXCUSE|S 0x80000400
EXECUTE 0x00020000
EXECUTIVE 0x00000401
EXEMPLARY 0x00000001
EXEMPT 0x00020001
EXEMPTION 0x00000400
EXERCISE 0x00020400
EXERTION 0x00000400
EXHALE 0x00020000
EXHIBIT 0x00020400
EXHIBITION 0x00000400
EXHIBITOR 0x00000400
EXHILARATE 0x00020000
EXHORT 0x00020000
EXHUME 0x00020000
EXIGENT 0x00000001
EXILE 0x00020400
EXIST 0x00020000
EXIT 0x00020400
EXODUS 0x00000400
EXONERATE 0x00020000
EXORCISE 0x00020000
EXORCISM 0x00000400
EXPATRIATE|P 0x82000400
EXPATRIATE|S 0x80020000
EXPECT 0x00020000
EXPECTORATE 0x00020000
EXPEDITE 0x00020000
EXPENSE 0x00020400
EXPENSIVE 0x00000001
EXPERIENCE 0x00000400
EXPERIENTIAL 0x00000001
EXPERIMENT 0x00020400
EXPERT 0x00000401
EXPERTISE 0x00000400
EXPIATE 0x00020000
EXPIRE 0x00020000
EXPLAIN 0x00020000
EXPLETIVE 0x00000401
EXPLICABLE 0x00000001
EXPLICATE 0x00020000
EXPLODE 0x00020000
EXPLOIT|P 0x82020000
EXPLOIT|S 0x80000400
EXPLOSION 0x00000400
EXPLOSIVE 0x00000401
EXPO 0x00000400
EXPONENT 0x00000400
EXPORT|P 0x82020000
EXPORT|S 0x80000400
EXPOSITION 0x00000400
EXPOSURE 0x00000400
EXPRESS 0x00020001
EXPROPRIATE 0x00020000
EXPURGATE 0x00020000
EXT. 0x00000001
EXTANT 0x00000001
EXTENUATE 0x00020000
EXTIRPATE 0x00020000
EXTRA 0x00000003
EXTRACT|P 0x82020000
EXTRACT|S 0x80000400
EXTRACURRICULAR 0x00000001
EXTRADITE 0x00020000
EXTRAMURAL 0x00000001
EXTRANEOUS 0x00000001
EXTRAORDINARY 0x00000001
EXTRAPOLATE 0x00020000
EXTRASENSORY 0x00000001
EXTRATERRESTRIAL 0x00000001
EXTRAVAGANZA 0x00000400
EXTREME 0x00000401
EXTREMISM 0x00000400
EXTREMIST 0x00000400
EXTRICABLE 0x00000001
EXTRICATE 0x00020000
EXTROVERT 0x00000401
EXUBERANCE 0x00000400
EXUBERANT 0x00000001
EXXON 0x00000401
EYE 0x00020400
EYEBROW 0x00000400
EYEFUL 0x00000400
EYEGAZE 0x00000400
EYEGLASS 0x00000400
EYELASH 0x00000400
EYEPATCH 0x00000400
EYESTRAIN 0x00000400
EYEWITNESS 0x00000400
EZEKIAL 0x00000400
EZELL 0x00000400
EZIO 0x00000400
EZRA 0x00000400
FABIAN 0x00000400
FABIO 0x00000400
FABIOLA 0x00000400
FABRIC 0x00000400
FABRICATE 0x00020000
FABRIZIO 0x00000400
FACADE 0x00000400
FACE 0x00020400
FACET 0x00000400
FACETIOUS 0x00000001
FACIAL 0x00000401
FACSIMILE 0x00000400
FACT 0x00000400
FACTO 0x00000002
FACTORY 0x00000400
FACTOTUM 0x00000400
FAGAN 0x00000400
FAHEY 0x00000400
FAHRENHEIT 0x00000001
FAIL 0x00020000
FAILURE 0x00000400
FAIR 0x00000401
FAIRCLOTH 0x00000400
FAIRFAX 0x00000400
FAIRIE 0x00000400
FAIRY 0x00000400
FAITH 0x00000400
FAKIR 0x00000400
FALAFEL 0x00000400
FALCON 0x00000400
FALKLAND 0x00000401
FALL 0x00020400
FALLACY 0x00000400
FALLEN 0x00000080
FALLIBLE 0x00000001
FALLOUT 0x00000400
FALLS 0x00000400
FALMOUTH 0x00000400
FALSIFY 0x00020000
FALSITY 0x00000400
FALTER 0x00020000
FALTERING 0x00000200
FAMILIAL 0x00000001
FAMILY 0x00000400
FAMOUS 0x00000001
FANFARE 0x00000400
FANG 0x00000400
FANN 0x00000400
FANNIE 0x00000400
FANNY 0x00000400
FANTASIA 0x00000400
FAR 0x00000003
FARE 0x00020400
FAREHAM 0x00000400
FAREWELL 0x00100401
FARFETCHED 0x00000001
FARGO 0x00000400
FARLEY 0x00000400
FARM 0x00020400
FARMER 0x00000400
FARMGIRL 0x00000400
FARMINGTON 0x00000400
FARMLAND 0x00000400
FAROOQ 0x00000400
FAROUK 0x00000400
FARR 0x00000400
FARRAR 0x00000400
FARRELL 0x00000400
FARRIS 0x00000400
FARTHER 0x00000002
FARTHEST 0x00000003
FASCISM 0x00000400
FASCIST 0x00000401
FASO 0x00000400
FAST 0x00020001
FASTEN 0x00020000
FAT 0x00000401
FATAL 0x00000001
FATE 0x00000400
FATHER 0x00020400
FATHERLAND 0x00000400
FATHOM 0x00020400
FATIGUE 0x00000400
FATMA 0x00000400
FATUMA 0x00000400
FAULKNER 0x00000400
FAUST 0x00000400
FAUSTO 0x00000400
FAVOR 0x00020400
FAVORITE 0x00000401
FAVORITISM 0x00000400
FAVOURITE 0x00000401
FAWN 0x00000400
FAY 0x00000400
FAYE 0x00000400
FBI 0x00000401
FE 0x00000400
FEAGAN 0x00000400
FEAR 0x00020400
FEAST 0x00020400
FEB. 0x00000401
FEBRUARY 0x00000400
FECES 0x00000400
FED 0x00000080
FEDERAL 0x00000001
FEDERATE 0x00020000
FEDERICO 0x00000400
FEE 0x00000400
FEEBLEMINDED 0x00000001
FEED 0x00020400
FEEL 0x00020400
FEET 0x00000400
FEINT 0x00020400
FEISTY 0x00000001
FELDMAN 0x00000400
FELICE 0x00000400
FELICIA 0x00000400
FELICIANO 0x00000400
FELINE 0x00000401
FELIX 0x00000400
FELIZ 0x00000400
FELL 0x00000080
FELLOW 0x00000400
FELT 0x00000080
FEMALE 0x00000401
FEMUR 0x00000400
FENG 0x00000400
FENTON 0x00000400
FERDINAND 0x00000400
FERDINANDO 0x00000400
FERENC 0x00000400
FERGUSON 0x00000400
FERMENT|P 0x82020000
FERMENT|S 0x80000400
FERMIN 0x00000400
FERNANDA 0x00000400
FERNANDES 0x00000400
FERNANDEZ 0x00000400
FERNANDO 0x00000400
FERNEY 0x00000400
FEROCIOUS 0x00000001
FERRARA 0x00000400
FERREIRA 0x00000400
FERRELL 0x00000400
FERRIS 0x00000400
FERRY 0x00020400
FERTILIZATION 0x00000400
FETA 0x00000401
FETUS 0x00000400
FEVER 0x00000400
FEVERISH 0x00000001
FEW 0x00802001
FIANCE 0x00000400
FIASCO 0x00000400
FIAT 0x00000400
FIBROID 0x00000401
FIBROSIS 0x00000400
FIBROUS 0x00000001
FICUS 0x00000400
FIDEL 0x00000400
FIDGET 0x00020000
FIDUCIARY 0x00000401
